2017-12-02 16:44:03 DEBUG logging:55 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2017-12-02 16:44:03 DEBUG ClassLoaderServiceImpl:137 - Incoming config yielded no classloaders; adding standard SE ones
2017-12-02 16:44:03 DEBUG HibernatePersistenceProvider:104 - Located and parsed 1 persistence units; checking each
2017-12-02 16:44:03 DEBUG HibernatePersistenceProvider:112 - Checking persistence-unit [name=JPADB, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPADB]
2017-12-02 16:44:03 DEBUG ProviderChecker:106 - Persistence-unit [JPADB] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2017-12-02 16:44:03 DEBUG LogHelper:117 - PersistenceUnitInfo [
	name: JPADB
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/lenovo/eclipse-workspace/JPAInJavaSE/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.example.jpa.se.entity.Address]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: asdf1234
		javax.persistence.jdbc.url: jdbc:postgresql://localhost:5432/jpademo
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.show_sql: true
		hibernate.format_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: postgres]
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2017-12-02 16:44:03 DEBUG StrategySelectorImpl:79 - Registering named strategy selector [org.hibernate.dialect.Dialect] : [MySQL5] -> [org.hibernate.dialect.MySQL5Dialect] (replacing [org.hibernate.dialect.MySQL5Dialect])
2017-12-02 16:44:03 DEBUG StrategySelectorImpl:79 - Registering named strategy selector [org.hibernate.dialect.Dialect] : [MySQL5InnoDB] -> [org.hibernate.dialect.MySQL5InnoDBDialect] (replacing [org.hibernate.dialect.MySQL5InnoDBDialect])
2017-12-02 16:44:03 INFO  Version:54 - HHH000412: Hibernate Core {4.3.6.Final}
2017-12-02 16:44:03 INFO  Environment:239 - HHH000206: hibernate.properties not found
2017-12-02 16:44:03 INFO  Environment:346 - HHH000021: Bytecode provider name : javassist
2017-12-02 16:59:54 DEBUG DefaultIdentifierGeneratorFactory:93 - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2017-12-02 16:59:54 DEBUG DefaultIdentifierGeneratorFactory:93 - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2017-12-02 16:59:54 DEBUG DefaultIdentifierGeneratorFactory:93 - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2017-12-02 16:59:54 DEBUG DefaultIdentifierGeneratorFactory:93 - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
2017-12-02 16:59:54 DEBUG DefaultIdentifierGeneratorFactory:93 - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2017-12-02 16:59:54 DEBUG DefaultIdentifierGeneratorFactory:93 - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2017-12-02 16:59:54 DEBUG Configuration:1841 - Preparing to build session factory with filters : {}
2017-12-02 16:59:54 WARN  DriverManagerConnectionProviderImpl:93 - HHH000402: Using Hibernate built-in connection pool (not for production use!)
2017-12-02 16:59:54 INFO  DriverManagerConnectionProviderImpl:166 - HHH000401: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/jpademo]
2017-12-02 16:59:54 INFO  DriverManagerConnectionProviderImpl:172 - HHH000046: Connection properties: {user=postgres, password=asdf1234}
2017-12-02 16:59:54 INFO  DriverManagerConnectionProviderImpl:180 - HHH000006: Autocommit mode: false
2017-12-02 16:59:54 INFO  DriverManagerConnectionProviderImpl:102 - HHH000115: Hibernate connection pool size: 20 (min=1)
2017-12-02 16:59:54 DEBUG DriverManagerConnectionProviderImpl:104 - Initializing Connection pool with 1 Connections
2017-12-02 16:59:54 DEBUG JdbcServicesImpl:128 - Database ->
       name : PostgreSQL
    version : 9.5.10
      major : 9
      minor : 5
2017-12-02 16:59:54 DEBUG JdbcServicesImpl:139 - Driver ->
       name : PostgreSQL Native Driver
    version : PostgreSQL 9.1 JDBC4 (build 901)
      major : 9
      minor : 1
2017-12-02 16:59:54 DEBUG JdbcServicesImpl:150 - JDBC version : 4.0
2017-12-02 16:59:54 DEBUG StandardRefCursorSupport:187 - Unexpected error trying to gauge level of JDBC REF_CURSOR support : null
2017-12-02 16:59:54 INFO  Dialect:145 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2017-12-02 16:59:54 INFO  LobCreatorBuilder:123 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2017-12-02 16:59:55 DEBUG Configuration:3748 - Processing hbm.xml files
2017-12-02 16:59:55 DEBUG Configuration:3778 - Process annotated classes
2017-12-02 16:59:55 DEBUG AnnotationBinder:601 - Binding entity from annotated class: com.example.jpa.se.entity.Address
2017-12-02 16:59:55 DEBUG Ejb3Column:239 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2017-12-02 16:59:55 DEBUG AnnotationBinder:1185 - No value specified for 'javax.persistence.sharedCache.mode'; using UNSPECIFIED
2017-12-02 16:59:55 DEBUG EntityBinder:397 - Import with entity name Address
2017-12-02 16:59:55 DEBUG EntityBinder:586 - Bind entity com.example.jpa.se.entity.Address on table address
2017-12-02 16:59:55 DEBUG Ejb3Column:239 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=address_id, insertable=true, updatable=true, unique=false}
2017-12-02 16:59:55 DEBUG PropertyBinder:185 - MetadataSourceProcessor property addressId with lazy=false
2017-12-02 16:59:55 DEBUG AbstractPropertyHolder:106 - Attempting to locate auto-apply AttributeConverter for property [com.example.jpa.se.entity.Address:addressId]
2017-12-02 16:59:55 DEBUG SimpleValueBinder:385 - building SimpleValue for addressId
2017-12-02 16:59:55 DEBUG PropertyBinder:271 - Building property addressId
2017-12-02 16:59:55 DEBUG Ejb3Column:239 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=city, insertable=true, updatable=true, unique=false}
2017-12-02 16:59:55 DEBUG PropertyBinder:185 - MetadataSourceProcessor property city with lazy=false
2017-12-02 16:59:55 DEBUG AbstractPropertyHolder:106 - Attempting to locate auto-apply AttributeConverter for property [com.example.jpa.se.entity.Address:city]
2017-12-02 16:59:55 DEBUG SimpleValueBinder:385 - building SimpleValue for city
2017-12-02 16:59:55 DEBUG PropertyBinder:271 - Building property city
2017-12-02 16:59:55 DEBUG Ejb3Column:239 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=country, insertable=true, updatable=true, unique=false}
2017-12-02 16:59:55 DEBUG PropertyBinder:185 - MetadataSourceProcessor property country with lazy=false
2017-12-02 16:59:55 DEBUG AbstractPropertyHolder:106 - Attempting to locate auto-apply AttributeConverter for property [com.example.jpa.se.entity.Address:country]
2017-12-02 16:59:55 DEBUG SimpleValueBinder:385 - building SimpleValue for country
2017-12-02 16:59:55 DEBUG PropertyBinder:271 - Building property country
2017-12-02 16:59:55 DEBUG Ejb3Column:239 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=postcode, insertable=true, updatable=true, unique=false}
2017-12-02 16:59:55 DEBUG PropertyBinder:185 - MetadataSourceProcessor property postcode with lazy=false
2017-12-02 16:59:55 DEBUG AbstractPropertyHolder:106 - Attempting to locate auto-apply AttributeConverter for property [com.example.jpa.se.entity.Address:postcode]
2017-12-02 16:59:55 DEBUG SimpleValueBinder:385 - building SimpleValue for postcode
2017-12-02 16:59:55 DEBUG PropertyBinder:271 - Building property postcode
2017-12-02 16:59:55 DEBUG Ejb3Column:239 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=province, insertable=true, updatable=true, unique=false}
2017-12-02 16:59:55 DEBUG PropertyBinder:185 - MetadataSourceProcessor property province with lazy=false
2017-12-02 16:59:55 DEBUG AbstractPropertyHolder:106 - Attempting to locate auto-apply AttributeConverter for property [com.example.jpa.se.entity.Address:province]
2017-12-02 16:59:55 DEBUG SimpleValueBinder:385 - building SimpleValue for province
2017-12-02 16:59:55 DEBUG PropertyBinder:271 - Building property province
2017-12-02 16:59:55 DEBUG Ejb3Column:239 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=street, insertable=true, updatable=true, unique=false}
2017-12-02 16:59:55 DEBUG PropertyBinder:185 - MetadataSourceProcessor property street with lazy=false
2017-12-02 16:59:55 DEBUG AbstractPropertyHolder:106 - Attempting to locate auto-apply AttributeConverter for property [com.example.jpa.se.entity.Address:street]
2017-12-02 16:59:55 DEBUG SimpleValueBinder:385 - building SimpleValue for street
2017-12-02 16:59:55 DEBUG PropertyBinder:271 - Building property street
2017-12-02 16:59:55 DEBUG SimpleValueBinder:422 - Starting fillSimpleValue for addressId
2017-12-02 16:59:55 DEBUG SimpleValueBinder:422 - Starting fillSimpleValue for city
2017-12-02 16:59:55 DEBUG SimpleValueBinder:422 - Starting fillSimpleValue for country
2017-12-02 16:59:55 DEBUG SimpleValueBinder:422 - Starting fillSimpleValue for postcode
2017-12-02 16:59:55 DEBUG SimpleValueBinder:422 - Starting fillSimpleValue for province
2017-12-02 16:59:55 DEBUG SimpleValueBinder:422 - Starting fillSimpleValue for street
2017-12-02 16:59:55 DEBUG Configuration:1482 - Processing fk mappings (*ToOne and JoinedSubclass)
2017-12-02 16:59:55 DEBUG Configuration:1687 - Processing extends queue
2017-12-02 16:59:55 DEBUG Configuration:1745 - Processing extends queue
2017-12-02 16:59:55 DEBUG Configuration:1690 - Processing collection mappings
2017-12-02 16:59:55 DEBUG Configuration:1700 - Processing native query and ResultSetMapping mappings
2017-12-02 16:59:55 DEBUG Configuration:1708 - Processing association property references
2017-12-02 16:59:55 DEBUG Configuration:1730 - Creating tables' unique integer identifiers
2017-12-02 16:59:55 DEBUG Configuration:1731 - Processing foreign key constraints
2017-12-02 16:59:55 DEBUG JtaPlatformInitiator:59 - No JtaPlatform was specified, checking resolver
2017-12-02 16:59:55 DEBUG JtaPlatformResolverInitiator:50 - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2017-12-02 16:59:55 DEBUG StandardJtaPlatformResolver:118 - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2017-12-02 16:59:55 DEBUG SettingsFactory:122 - Automatic flush during beforeCompletion(): disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:128 - Automatic session close at end of transaction: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:139 - JDBC batch size: 15
2017-12-02 16:59:55 DEBUG SettingsFactory:145 - JDBC batch updates for versioned data: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:155 - Scrollable result sets: enabled
2017-12-02 16:59:55 DEBUG SettingsFactory:161 - Wrap result sets: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:167 - JDBC3 getGeneratedKeys(): enabled
2017-12-02 16:59:55 DEBUG SettingsFactory:179 - multi-tenancy strategy : NONE
2017-12-02 16:59:55 DEBUG SettingsFactory:185 - Connection release mode: auto
2017-12-02 16:59:55 DEBUG SettingsFactory:207 - Using BatchFetchStyle : LEGACY
2017-12-02 16:59:55 DEBUG SettingsFactory:232 - Default batch fetch size: 1
2017-12-02 16:59:55 DEBUG SettingsFactory:238 - Generate SQL with comments: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:244 - Order SQL updates by primary key: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:250 - Order SQL inserts for batching: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:258 - Default null ordering: none
2017-12-02 16:59:55 DEBUG SettingsFactory:501 - Query translator: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory
2017-12-02 16:59:55 INFO  ASTQueryTranslatorFactory:47 - HHH000397: Using ASTQueryTranslatorFactory
2017-12-02 16:59:55 DEBUG SettingsFactory:268 - Query language substitutions: {}
2017-12-02 16:59:55 DEBUG SettingsFactory:274 - JPA-QL strict compliance: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:282 - Second-level cache: enabled
2017-12-02 16:59:55 DEBUG SettingsFactory:288 - Query cache: disabled
2017-12-02 16:59:55 DEBUG RegionFactoryInitiator:105 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2017-12-02 16:59:55 DEBUG SettingsFactory:301 - Optimize cache for minimal puts: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:316 - Structured second-level cache entries: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:326 - Second-level cache direct-reference entries: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:332 - Automatic eviction of collection cache: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:340 - Statistics: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:346 - Deleted entity synthetic identifier rollback: disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:373 - Default entity-mode: pojo
2017-12-02 16:59:55 DEBUG SettingsFactory:379 - Named query checking : enabled
2017-12-02 16:59:55 DEBUG SettingsFactory:385 - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2017-12-02 16:59:55 DEBUG SettingsFactory:403 - Allow initialization of lazy state outside session : : disabled
2017-12-02 16:59:55 DEBUG SettingsFactory:413 - JTA Track by Thread: enabled
2017-12-02 16:59:55 DEBUG SessionFactoryImpl:229 - Building session factory
2017-12-02 16:59:55 DEBUG SessionFactoryImpl:285 - Session factory constructed with filter configurations : {}
2017-12-02 16:59:55 DEBUG SessionFactoryImpl:286 - Instantiating session factory with properties: {java.runtime.name=Java(TM) SE Runtime Environment, sun.boot.library.path=/usr/lib/jvm/java-8-oracle/jre/lib/amd64, java.vm.version=25.151-b12, java.vm.vendor=Oracle Corporation, java.vendor.url=http://java.oracle.com/, path.separator=:, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, file.encoding.pkg=sun.io, user.country=IN, sun.java.launcher=SUN_STANDARD, sun.os.patch.level=unknown, java.vm.specification.name=Java Virtual Machine Specification, user.dir=/home/lenovo/eclipse-workspace/JPAInJavaSE, java.runtime.version=1.8.0_151-b12, javax.persistence.jdbc.user=postgres, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, java.endorsed.dirs=/usr/lib/jvm/java-8-oracle/jre/lib/endorsed, os.arch=amd64, java.io.tmpdir=/tmp, line.separator=
, java.vm.specification.vendor=Oracle Corporation, javax.persistence.jdbc.password=asdf1234, os.name=Linux, sun.jnu.encoding=UTF-8, javax.persistence.jdbc.url=jdbc:postgresql://localhost:5432/jpademo, java.library.path=/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib, javax.persistence.jdbc.driver=org.postgresql.Driver, hibernate.ejb.persistenceUnitName=JPADB, java.specification.name=Java Platform API Specification, java.class.version=52.0, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, os.version=4.4.0-101-generic, user.home=/home/lenovo, user.timezone=Asia/Kolkata, java.awt.printerjob=sun.print.PSPrinterJob, java.specification.version=1.8, file.encoding=UTF-8, hibernate.format_sql=true, java.class.path=/usr/lib/jvm/java-8-oracle/jre/lib/resources.jar:/usr/lib/jvm/java-8-oracle/jre/lib/rt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jsse.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jce.jar:/usr/lib/jvm/java-8-oracle/jre/lib/charsets.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfr.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/nashorn.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jaccess.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunec.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jfxrt.jar:/home/lenovo/eclipse-workspace/JPAInJavaSE/target/classes:/home/lenovo/.m2/repository/javax/javaee-api/7.0/javaee-api-7.0.jar:/home/lenovo/.m2/repository/com/sun/mail/javax.mail/1.5.0/javax.mail-1.5.0.jar:/home/lenovo/.m2/repository/javax/activation/activation/1.1/activation-1.1.jar:/home/lenovo/.m2/repository/org/hibernate/hibernate-entitymanager/4.3.6.Final/hibernate-entitymanager-4.3.6.Final.jar:/home/lenovo/.m2/repository/org/jboss/logging/jboss-logging/3.1.3.GA/jboss-logging-3.1.3.GA.jar:/home/lenovo/.m2/repository/org/jboss/logging/jboss-logging-annotations/1.2.0.Beta1/jboss-logging-annotations-1.2.0.Beta1.jar:/home/lenovo/.m2/repository/org/hibernate/hibernate-core/4.3.6.Final/hibernate-core-4.3.6.Final.jar:/home/lenovo/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar:/home/lenovo/.m2/repository/org/jboss/jandex/1.1.0.Final/jandex-1.1.0.Final.jar:/home/lenovo/.m2/repository/dom4j/dom4j/1.6.1/dom4j-1.6.1.jar:/home/lenovo/.m2/repository/xml-apis/xml-apis/1.0.b2/xml-apis-1.0.b2.jar:/home/lenovo/.m2/repository/org/hibernate/common/hibernate-commons-annotations/4.0.5.Final/hibernate-commons-annotations-4.0.5.Final.jar:/home/lenovo/.m2/repository/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.0.0.Final/jboss-transaction-api_1.2_spec-1.0.0.Final.jar:/home/lenovo/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/lenovo/.m2/repository/postgresql/postgresql/9.1-901-1.jdbc4/postgresql-9.1-901-1.jdbc4.jar:/home/lenovo/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar, user.name=lenovo, hibernate.bytecode.use_reflection_optimizer=false, hibernate.show_sql=true, java.vm.specification.version=1.8, sun.arch.data.model=64, java.home=/usr/lib/jvm/java-8-oracle/jre, sun.java.command=com.example.jpa.se.main.MainClass, hibernate.dialect=org.hibernate.dialect.PostgreSQLDialect, java.specification.vendor=Oracle Corporation, user.language=en, awt.toolkit=sun.awt.X11.XToolkit, java.vm.info=mixed mode, java.version=1.8.0_151, java.ext.dirs=/usr/lib/jvm/java-8-oracle/jre/lib/ext:/usr/java/packages/lib/ext, sun.boot.class.path=/usr/lib/jvm/java-8-oracle/jre/lib/resources.jar:/usr/lib/jvm/java-8-oracle/jre/lib/rt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/sunrsasign.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jsse.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jce.jar:/usr/lib/jvm/java-8-oracle/jre/lib/charsets.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfr.jar:/usr/lib/jvm/java-8-oracle/jre/classes, java.vendor=Oracle Corporation, file.separator=/, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, hibernate.hbm2ddl.auto=update, sun.cpu.endian=little, sun.io.unicode.encoding=UnicodeLittle, sun.desktop=gnome, sun.cpu.isalist=}
2017-12-02 16:59:55 DEBUG TypeSafeActivator:107 - Unable to acquire Bean Validation ValidatorFactory, skipping activation
2017-12-02 16:59:55 DEBUG JaccIntegrator:90 - Skipping JACC integration as it was not enabled
2017-12-02 16:59:55 DEBUG CascadeStyles:285 - External cascade style regsitration [persist : STYLE_PERSIST_SKIPLAZY] overrode base registration [STYLE_PERSIST]
2017-12-02 16:59:55 DEBUG DefaultIdentifierGeneratorFactory:107 - Setting dialect [org.hibernate.dialect.PostgreSQLDialect]
2017-12-02 16:59:55 DEBUG AbstractEntityPersister:3676 - Static SQL for entity: com.example.jpa.se.entity.Address
2017-12-02 16:59:55 DEBUG AbstractEntityPersister:3681 -  Version select: select address_id from address where address_id =?
2017-12-02 16:59:55 DEBUG AbstractEntityPersister:3684 -  Snapshot select: select address_.address_id, address_.city as city2_0_, address_.country as country3_0_, address_.postcode as postcode4_0_, address_.province as province5_0_, address_.street as street6_0_ from address address_ where address_.address_id=?
2017-12-02 16:59:55 DEBUG AbstractEntityPersister:3687 -  Insert 0: insert into address (city, country, postcode, province, street, address_id) values (?, ?, ?, ?, ?, ?)
2017-12-02 16:59:55 DEBUG AbstractEntityPersister:3688 -  Update 0: update address set city=?, country=?, postcode=?, province=?, street=? where address_id=?
2017-12-02 16:59:55 DEBUG AbstractEntityPersister:3689 -  Delete 0: delete from address where address_id=?
2017-12-02 16:59:55 DEBUG AbstractEntityPersister:3692 -  Identity insert: insert into address (city, country, postcode, province, street) values (?, ?, ?, ?, ?)
2017-12-02 16:59:55 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@ae3540e]
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:59:55 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:59:55 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:59:55 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:59:55 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [NONE]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:59:55 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@15713d56]
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:59:55 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:59:55 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:59:55 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:59:55 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [READ]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:59:55 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@26ceffa8]
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:59:55 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:59:55 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:59:55 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:59:55 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [UPGRADE]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for update
2017-12-02 16:59:55 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7c8c9a05]
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:59:55 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:59:55 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:59:55 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:59:55 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
